Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
3,http-192.168.178.178-2020-lacunaWebPages-www.amazon.in-www.amazon.in-3,251805,251805,251805,251805,241742,251805,251805,251805,248062,251805,251805,251805,251805,251805,251805,251805,251805,251805,251805,251805,251114.7
3,http-192.168.178.178-2020-subjects-lvl3-angularjs_require,85746,85746,85746,85746,85746,85746,85746,85746,85746,85746,85746,85746,85746,85746,85746,85746,85746,85746,85746,85746,85746.0
3,http-192.168.178.178-2020-lacunaWebPages-www.bbc.com-www.bbc.com-3,306764,306764,306764,306764,306764,306764,306764,319307,306764,306764,306764,306764,306764,273639,306764,306764,306764,306764,306764,306764,305734.9
3,http-192.168.178.178-2020-subjects-lvl3-vanillajs,35347,35347,35347,35347,35347,23287,35347,35347,35347,23287,32714,35347,35347,35347,35347,35347,35347,35347,35347,35347,34009.35
3,http-192.168.178.178-2020-lacunaWebPages-apache.org-apache.org-3,501955,501955,501955,501955,501955,501955,501955,501955,501955,349067,501955,501955,501955,501955,501955,501955,501955,501955,485707,501955,493498.2
3,http-192.168.178.178-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-3,495736,495736,495736,495736,495736,495736,495736,495736,495736,495736,495736,496441,496441,495736,495736,495736,495736,390251,324510,495736,481970.95
3,http-192.168.178.178-2020-lacunaWebPages-m.youtube.com-m.youtube.com-3,232763,232763,232763,232763,232763,232763,232763,232763,232763,232763,232763,230356,232763,232763,232763,232763,232763,213837,232763,232763,231696.35
3,http-192.168.178.178-2020-lacunaWebPages-www.paypal.com-www.paypal.com-nl-3-home.htm,279795,237953,215819,279795,279795,279795,279795,215819,279795,279795,279795,146923,279795,279795,279795,148945,279795,279795,279795,279795,258119.2
3,http-192.168.178.178-2020-lacunaWebPages-www.wikipedia.org-www.wikipedia.org-3,224845,139709,224845,178736,224845,224845,224845,224845,224845,224712,224845,224845,224845,178736,139709,224845,224845,224845,224845,224845,211713.85
3,http-192.168.178.178-2020-subjects-lvl3-knockoutjs_require,84950,84950,84950,84950,84950,84950,84950,84950,84950,84950,84950,84950,84950,84950,84950,84950,84950,84950,84950,84950,84950.0
