Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
2,http-192.168.178.178-2020-subjects-lvl2-polymer,204824,204824,204824,204824,204824,204824,204824,204824,204824,204824,204824,204824,204824,204824,204824,204824,11196,204824,204824,204824,195142.6
2,http-192.168.178.178-2020-subjects-lvl2-vanillajs,36312,36312,36312,36312,36312,36312,28501,36312,36312,36312,36312,36312,36312,36312,36312,36312,36312,36312,36312,36312,35921.45
2,http-192.168.178.178-2020-lacunaWebPages-www.bbc.com-www.bbc.com-2,311222,311222,311222,311222,311222,311222,311222,311222,311222,311222,311222,311222,311222,311222,270320,311222,311222,311222,311222,311222,309176.9
2,http-192.168.178.178-2020-subjects-lvl2-vanilla-es6,29398,29398,29398,29398,29398,29398,29398,29398,29398,29398,29398,16132,29398,29398,29398,29398,29398,29398,29398,29398,28734.7
2,http-192.168.178.178-2020-subjects-lvl2-enyo_backbone,486947,486947,486947,486947,486947,486947,486947,486947,486947,486947,486947,486947,486947,486947,486947,486947,486947,486947,486947,486947,486947.0
2,http-192.168.178.178-2020-subjects-lvl2-canjs,384522,384522,384522,384522,384522,384522,13619,384522,384522,384522,384522,384522,384522,384522,384522,13619,384522,384522,384522,384522,347431.7
2,http-192.168.178.178-2020-lacunaWebPages-www.paypal.com-www.paypal.com-nl-2-home.htm,249587,289479,289479,289479,289479,289479,289479,289479,289479,289479,289479,289479,153761,289479,289479,289479,289479,289479,289479,289479,280698.5
2,http-192.168.178.178-2020-subjects-lvl2-jquery,227371,227371,227371,227371,227371,227371,227371,227371,227371,227371,227371,227371,227371,227371,227371,227371,227371,227371,227371,227371,227371.0
2,http-192.168.178.178-2020-subjects-lvl2-reagent,1399047,1399047,1399047,1399047,1399047,1399047,1399047,1399047,1399047,8391,1399047,1399047,1399047,1399047,1399047,1399047,1399047,1399047,1399047,1399047,1329514.2
2,http-192.168.178.178-2020-subjects-lvl2-canjs_require,748969,693200,748969,748969,748969,748969,748969,748969,748969,748969,748969,748969,748969,10089,748969,748969,748969,714886,748969,748969,707532.4
2,http-192.168.178.178-2020-subjects-lvl2-exoskeleton,83332,83332,27349,83332,83332,83332,83332,27349,83332,83332,83332,83332,83332,83332,83332,83332,83332,83332,83332,83332,77733.7
2,http-192.168.178.178-2020-subjects-lvl2-angularjs_require,1043599,1043599,1043599,1043599,1043599,1043599,1043599,1043599,10529,1043599,1043599,1043599,1043599,1043599,1043599,1043599,1043599,1043599,1043599,1043599,991945.5
2,http-192.168.178.178-2020-lacunaWebPages-www.amazon.com-www.amazon.com-2,331679,331679,331679,331679,338782,331679,331679,331679,331679,331679,331679,331679,331679,289363,331679,331679,331679,331679,331679,331679,329918.35
2,http-192.168.178.178-2020-lacunaWebPages-apache.org-apache.org-2,507718,507718,507718,507718,507718,507718,507718,507718,497867,354830,507718,507718,507718,507718,507718,507718,507718,507718,507718,507718,499581.05
2,http-192.168.178.178-2020-subjects-lvl2-backbone,214988,214988,214988,214988,214988,214988,214988,214988,214988,214988,214988,214988,214988,214988,214988,214988,214988,214988,214988,214988,214988.0
2,http-192.168.178.178-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-2,501041,501041,501041,501041,501041,501041,501041,501041,501041,501041,501041,501041,501041,437428,501041,283005,501041,501041,501041,501041,486958.55
2,http-192.168.178.178-2020-lacunaWebPages-m.youtube.com-m.youtube.com-2,261436,261436,261436,261436,261436,261436,261436,261436,261436,261436,261436,261436,261436,261436,242400,261436,261436,261436,261436,261436,260484.2
2,http-192.168.178.178-2020-lacunaWebPages-www.office.com-www.office.com-2,227689,227689,221734,227689,227689,227689,165110,227689,162911,109982,227689,162911,162911,221734,227689,227689,227689,227689,227689,227689,208362.5
2,http-192.168.178.178-2020-lacunaWebPages-www.wikipedia.org-www.wikipedia.org-2,142201,227337,227337,227337,227337,227337,227337,227337,227337,227337,227337,141348,227337,223925,227337,227337,227337,141348,227337,227337,214310.7
2,http-192.168.178.178-2020-subjects-lvl2-knockoutjs_require,145868,145868,145868,145868,145868,145868,145868,145868,145868,145868,145868,145868,145868,145868,145868,145868,145868,9990,145868,145868,139074.1
