Optimization Levels,Website,Run 1,Run 2,Run 3,Run 4,Run 5,Run 6,Run 7,Run 8,Run 9,Run 10,Run 11,Run 12,Run 13,Run 14,Run 15,Run 16,Run 17,Run 18,Run 19,Run 20,Average
2,http-192.168.178.178-2020-lacunaWebPages-www.paypal.com-www.paypal.com-nl-2-home.htm,12,14,14,14,14,15,15,14,14,14,14,14,10,14,14,14,14,14,14,14,13.8
2,http-192.168.178.178-2020-subjects-lvl2-jquery,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,16,13.15
2,http-192.168.178.178-2020-subjects-lvl2-reagent,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,9.75
2,http-192.168.178.178-2020-subjects-lvl2-canjs_require,42,39,42,42,42,42,42,42,42,42,42,42,42,5,42,42,42,41,42,42,39.95
2,http-192.168.178.178-2020-subjects-lvl2-exoskeleton,22,19,14,19,19,19,19,14,19,19,21,19,19,19,19,19,19,22,19,22,19.05
2,http-192.168.178.178-2020-subjects-lvl2-angularjs_require,15,15,15,15,15,15,15,15,4,15,15,15,15,15,15,15,15,15,15,15,14.45
2,http-192.168.178.178-2020-lacunaWebPages-www.amazon.com-www.amazon.com-2,62,62,62,62,66,62,62,62,62,62,62,62,62,57,62,62,63,62,62,62,62.0
2,http-192.168.178.178-2020-lacunaWebPages-apache.org-apache.org-2,38,38,38,37,38,39,39,37,36,35,39,38,38,37,39,37,55,37,24,38,37.85
2,http-192.168.178.178-2020-subjects-lvl2-backbone,19,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17.1
2,http-192.168.178.178-2020-lacunaWebPages-aws.amazon.com-aws.amazon.com-2,12,12,12,12,12,12,12,12,12,12,12,12,12,10,12,8,12,12,12,12,11.7
2,http-192.168.178.178-2020-lacunaWebPages-m.youtube.com-m.youtube.com-2,16,16,16,16,16,16,16,16,16,16,16,16,16,16,11,16,16,16,16,18,15.85
2,http-192.168.178.178-2020-lacunaWebPages-www.office.com-www.office.com-2,11,11,9,11,11,11,8,11,7,7,11,7,7,9,11,11,11,11,11,11,9.85
2,http-192.168.178.178-2020-lacunaWebPages-www.wikipedia.org-www.wikipedia.org-2,8,12,12,12,12,12,11,12,12,11,12,7,12,11,12,12,11,8,11,11,11.05
2,http-192.168.178.178-2020-subjects-lvl2-knockoutjs_require,15,15,15,15,15,15,18,15,15,15,15,15,15,15,15,15,15,5,15,18,14.8
